id,poid,time,organ,max,min,avg,IndustryValue,EnvEmerg,NetIndustryValue,PollutantEmission,WasteGas,RealEstateDev,WasteDisposalVol,NumWasteFactories,MajorEnergyConsumption,IndustryValue_Overall,IndustrialEnterprise
40502,PFHpA,2017,muscle,,,0,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40503,PFHpA,2017,muscle,,,0,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40504,PFHpA,2017,muscle,,,0,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40505,PFHpA,2017,muscle,,,0,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40506,PFHpA,2017,muscle,,,0,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40507,PFHpA,2017,muscle,,,0,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40508,PFHpA,2017,muscle,,,3.92,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40509,PFHpA,2017,muscle,,,4.72,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40510,PFHpA,2017,muscle,,,7.2,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40511,PFHpA,2017,muscle,,,4.67,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40512,PFHpA,2017,muscle,,,0.38,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40513,PFHpA,2017,muscle,,,1.91,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40514,PFHpA,2017,muscle,,,0.14,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40515,PFHpA,2017,muscle,,,0,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40516,PFHpA,2017,muscle,,,0,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40517,PFHpA,2017,muscle,,,0.13,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40518,PFHpA,2017,muscle,,,0.39,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40519,PFHpA,2017,muscle,,,0,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40520,PFHpA,2017,muscle,,,0.23,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40521,PFHpA,2017,muscle,,,0.2,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40522,PFHpA,2017,muscle,,,0.17,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40523,PFHpA,2017,muscle,,,0.12,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40524,PFHpA,2017,muscle,,,0.52,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40525,PFHpA,2017,muscle,,,0,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40526,PFHpA,2017,muscle,,,0,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40527,PFHpA,2017,muscle,,,0,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40528,PFHpA,2017,muscle,,,1.42,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40529,PFHpA,2017,muscle,,,0.19,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40530,PFHpA,2017,muscle,,,0.24,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40531,PFHpA,2017,muscle,,,0,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
2,PFOA,2010,leaf,,,2.7,7469,0,10172.55,722978,105.05,6527,1938.6,41,15983.62,21387.7,
12,PFOA,2010,leaf,,,0.28,7469,0,10172.55,722978,105.05,6527,1938.6,41,15983.62,21387.7,
17,PFOA,2010,leaf,,,0.66,7469,0,10172.55,722978,105.05,6527,1938.6,41,15983.62,21387.7,
22,PFOA,2010,leaf,,,1.2,7469,0,10172.55,722978,105.05,6527,1938.6,41,15983.62,21387.7,
27,PFOA,2010,leaf,,,0.47,7469,0,10172.55,722978,105.05,6527,1938.6,41,15983.62,21387.7,
35,PFOA,2010,leaf,,,0.53,7469,0,10172.55,722978,105.05,6527,1938.6,41,15983.62,21387.7,
41,PFOA,2010,leaf,,,0.3,7469,0,10172.55,722978,105.05,6527,1938.6,41,15983.62,21387.7,
46,PFOA,2010,leaf,,,0.7,7469,0,10172.55,722978,105.05,6527,1938.6,41,15983.62,21387.7,
114,PFOA,2014,stems、leaf,4880,3140,,748,11,3579.11,150713.57,7.89,2811,733.8,25,1736.54,3522.8,57761
115,PFOA,2014,root,18740,4210,,748,11,3579.11,150713.57,7.89,2811,733.8,25,1736.54,3522.8,57761
136,PFOA,2014,stems、leaf,2140,1770,,748,11,3579.11,150713.57,7.89,2811,733.8,25,1736.54,3522.8,57761
137,PFOA,2014,root,3310,2190,,748,11,3579.11,150713.57,7.89,2811,733.8,25,1736.54,3522.8,57761
158,PFOA,2014,stems、leaf,4140,2490,,748,11,3579.11,150713.57,7.89,2811,733.8,25,1736.54,3522.8,57761
159,PFOA,2014,root,6490,4640,,748,11,3579.11,150713.57,7.89,2811,733.8,25,1736.54,3522.8,57761
175,PFOA,2014,whole,8870,3710,,748,11,3579.11,150713.57,7.89,2811,733.8,25,1736.54,3522.8,57761
186,PFOA,2014,whole,7000,5270,,748,11,3579.11,150713.57,7.89,2811,733.8,25,1736.54,3522.8,57761
197,PFOA,2014,whole,4440,2520,,748,11,3579.11,150713.57,7.89,2811,733.8,25,1736.54,3522.8,57761
2185,PFOA,2010,whole,0.92,0.14,0.474,5373,0,10261.18,555500,105.05,6070,1017.1,44,23100.48,19382.2,
2186,PFOA,2010,muscle,2.02,0.08,1.06,5373,0,10261.18,555500,105.05,6070,1017.1,44,23100.48,19382.2,
2187,PFOA,2010,muscle,2.65,0.18,0.38,5373,0,10261.18,555500,105.05,6070,1017.1,44,23100.48,19382.2,
2188,PFOA,2010,whole,0.76,0.15,0.67,5373,0,10261.18,555500,105.05,6070,1017.1,44,23100.48,19382.2,
2189,PFOA,2010,whole,2.2,0.86,1.86,5373,0,10261.18,555500,105.05,6070,1017.1,44,23100.48,19382.2,
2190,PFOA,2010,whole,1.36,0.45,0.96,5373,0,10261.18,555500,105.05,6070,1017.1,44,23100.48,19382.2,
2191,PFOA,2010,muscle,0,0,0,5373,0,10261.18,555500,105.05,6070,1017.1,44,23100.48,19382.2,
2192,PFOA,2010,whole,1.97,0.38,0.61,5373,0,10261.18,555500,105.05,6070,1017.1,44,23100.48,19382.2,
2193,PFOA,2010,muscle,1.23,0,0.88,5373,0,10261.18,555500,105.05,6070,1017.1,44,23100.48,19382.2,
2194,PFOA,2010,muscle,1.31,0,0.38,5373,0,10261.18,555500,105.05,6070,1017.1,44,23100.48,19382.2,
2195,PFOA,2010,muscle,3.85,1.2,1.67,5373,0,10261.18,555500,105.05,6070,1017.1,44,23100.48,19382.2,
2468,PFOA,2012,muscle,,,1.09,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2469,PFOA,2012,gill,,,1.08,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2470,PFOA,2012,kidney,,,1.76,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2471,PFOA,2012,liver,,,13.8,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2472,PFOA,2012,egg,,,1.06,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2473,PFOA,2012,muscle,,,3.43,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2474,PFOA,2012,gill,,,1.51,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2475,PFOA,2012,egg,,,2.28,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2476,PFOA,2012,muscle,,,8.65,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2477,PFOA,2012,gill,,,0.409,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2478,PFOA,2012,liver,,,1.04,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2479,PFOA,2012,egg,,,1.15,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2480,PFOA,2012,muscle,,,5.41,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2481,PFOA,2012,gill,,,0.264,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2482,PFOA,2012,kidney,,,1.94,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2483,PFOA,2012,liver,,,1.48,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2484,PFOA,2012,muscle,,,4.91,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2485,PFOA,2012,gill,,,3.84,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2486,PFOA,2012,egg,,,3.46,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2487,PFOA,2012,muscle,,,4.98,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2488,PFOA,2012,gill,,,9.94,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2489,PFOA,2012,kidney,,,13.4,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2490,PFOA,2012,liver,,,21.4,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2491,PFOA,2012,muscle,,,1.15,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2492,PFOA,2012,gill,,,1.49,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2493,PFOA,2012,liver,,,0.974,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2494,PFOA,2012,egg,,,1.03,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2495,PFOA,2012,muscle,,,0.382,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2496,PFOA,2012,head,,,0.304,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2497,PFOA,2012,egg,,,1.26,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2498,PFOA,2012,muscle,,,0,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2499,PFOA,2012,head,,,0.179,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2500,PFOA,2012,egg,,,0.392,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
35005,PFOA,2015, liver ,,,0.47,7218,27,17500.33,621302.8,83.51,6642,1456.1,61,27209.12,28802.6,441304
35019,PFOA,2015, liver ,,,0.55,7218,27,17500.33,621302.8,83.51,6642,1456.1,61,27209.12,28802.6,441304
35033,PFOA,2015, liver ,,,0.24,7218,27,17500.33,621302.8,83.51,6642,1456.1,61,27209.12,28802.6,441304
35047,PFOA,2015, liver ,,,0,2202,10,4056.46,313784.76,55.14,4212,832.2,41,11765.91,11677.3,86813
35061,PFOA,2015, liver ,,,0.14,2202,10,4056.46,313784.76,55.14,4212,832.2,41,11765.91,11677.3,86813
35075,PFOA,2015, liver ,,,0.27,2202,10,4056.46,313784.76,55.14,4212,832.2,41,11765.91,11677.3,86813
35089,PFOA,2015, liver ,,,0,2202,10,4056.46,313784.76,55.14,4212,832.2,41,11765.91,11677.3,86813
40532,PFOA,2017,muscle,,,1.78,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40533,PFOA,2017,muscle,,,1.11,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40534,PFOA,2017,muscle,,,3.45,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40535,PFOA,2017,muscle,,,1.28,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40536,PFOA,2017,muscle,,,0.09,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40537,PFOA,2017,muscle,,,0.67,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40538,PFOA,2017,muscle,,,1.28,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40539,PFOA,2017,muscle,,,0,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40540,PFOA,2017,muscle,,,0.07,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40541,PFOA,2017,muscle,,,0.67,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40542,PFOA,2017,muscle,,,0.34,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40543,PFOA,2017,muscle,,,0.63,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40544,PFOA,2017,muscle,,,1.43,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40545,PFOA,2017,muscle,,,1.06,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40546,PFOA,2017,muscle,,,1.33,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40547,PFOA,2017,muscle,,,0.97,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40548,PFOA,2017,muscle,,,0.2,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40549,PFOA,2017,muscle,,,2.34,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40550,PFOA,2017,muscle,,,161,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40551,PFOA,2017,muscle,,,310,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40552,PFOA,2017,muscle,,,112,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40553,PFOA,2017,muscle,,,5.7,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40554,PFOA,2017,muscle,,,4.58,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40555,PFOA,2017,muscle,,,7.87,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40556,PFOA,2017,muscle,,,1.52,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40557,PFOA,2017,muscle,,,2.39,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40558,PFOA,2017,muscle,,,2.06,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40559,PFOA,2017,muscle,,,0.6,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40560,PFOA,2017,muscle,,,2.73,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40561,PFOA,2017,muscle,,,0.42,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40562,PFOA,2017,muscle,,,9.95,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40563,PFOA,2017,muscle,,,6.37,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40564,PFOA,2017,muscle,,,9.1,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40565,PFOA,2017,muscle,,,6.69,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40566,PFOA,2017,muscle,,,14.8,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40567,PFOA,2017,muscle,,,6.34,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40568,PFOA,2017,muscle,,,1.28,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40569,PFOA,2017,muscle,,,1.72,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40570,PFOA,2017,muscle,,,4.37,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40571,PFOA,2017,muscle,,,2.31,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40572,PFOA,2017,muscle,,,2.88,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40573,PFOA,2017,muscle,,,2.81,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
43500,PFOA,2015,whole,,,0.57,714,15,3830.4,151733.34,7.12,2784,790.3,26,1165.18,3458.9,50773
43501,PFOA,2015,whole,,,0.2,714,15,3830.4,151733.34,7.12,2784,790.3,26,1165.18,3458.9,50773
43502,PFOA,2015,whole,,,0.67,714,15,3830.4,151733.34,7.12,2784,790.3,26,1165.18,3458.9,50773
43503,PFOA,2015,whole,,,0.22,714,15,3830.4,151733.34,7.12,2784,790.3,26,1165.18,3458.9,50773
43504,PFOA,2015,whole,,,1.07,714,15,3830.4,151733.34,7.12,2784,790.3,26,1165.18,3458.9,50773
43505,PFOA,2015,whole,,,0.33,714,15,3830.4,151733.34,7.12,2784,790.3,26,1165.18,3458.9,50773
43506,PFOA,2015,whole,,,0.42,2169,6,3358.99,310567.56,110.84,3181,635.9,47,28943.13,10026.4,79452
43507,PFOA,2015,whole,,,0.43,2169,6,3358.99,310567.56,110.84,3181,635.9,47,28943.13,10026.4,79452
43508,PFOA,2015,whole,,,0.4,2169,6,3358.99,310567.56,110.84,3181,635.9,47,28943.13,10026.4,79452
43509,PFOA,2015,whole,,,0.53,2169,6,3358.99,310567.56,110.84,3181,635.9,47,28943.13,10026.4,79452
43510,PFOA,2015,whole,,,0.77,2169,6,3358.99,310567.56,110.84,3181,635.9,47,28943.13,10026.4,79452
43511,PFOA,2015,whole,,,1.76,2169,6,3358.99,310567.56,110.84,3181,635.9,47,28943.13,10026.4,79452
43512,PFOA,2015,whole,,,0.72,2169,6,3358.99,310567.56,110.84,3181,635.9,47,28943.13,10026.4,79452
43513,PFOA,2015,whole,,,0.34,2169,6,3358.99,310567.56,110.84,3181,635.9,47,28943.13,10026.4,79452
43514,PFOA,2015,whole,,,0.18,2169,6,3358.99,310567.56,110.84,3181,635.9,47,28943.13,10026.4,79452
70900,PFOA,2013,muscle,,,<0.1,2279,7,3091.73,294053.96,59.94,4267,745.8,36,12166.72,10227.4,85826
70909,PFOA,2013,muscle,,,2.65,2279,7,3091.73,294053.96,59.94,4267,745.8,36,12166.72,10227.4,85826
70918,PFOA,2013,liver,,,2.06,2279,7,3091.73,294053.96,59.94,4267,745.8,36,12166.72,10227.4,85826
70927,PFOA,2013,muscle,,,1.66,2279,7,3091.73,294053.96,59.94,4267,745.8,36,12166.72,10227.4,85826
70936,PFOA,2013,liver,,,<0.1,2279,7,3091.73,294053.96,59.94,4267,745.8,36,12166.72,10227.4,85826
70945,PFOA,2013,muscle,,,<0.1,2279,7,3091.73,294053.96,59.94,4267,745.8,36,12166.72,10227.4,85826
70954,PFOA,2013,liver,,,<0.1,2279,7,3091.73,294053.96,59.94,4267,745.8,36,12166.72,10227.4,85826
70963,PFOA,2013,muscle,,,<0.1,2279,7,3091.73,294053.96,59.94,4267,745.8,36,12166.72,10227.4,85826
70972,PFOA,2013,egg,,,<0.1,2279,7,3091.73,294053.96,59.94,4267,745.8,36,12166.72,10227.4,85826
70981,PFOA,2013,muscle,,,1.79,2279,7,3091.73,294053.96,59.94,4267,745.8,36,12166.72,10227.4,85826
70990,PFOA,2013,muscle,,,<0.1,2279,7,3091.73,294053.96,59.94,4267,745.8,36,12166.72,10227.4,85826
70999,PFOA,2013,muscle,,,0.1,2279,7,3091.73,294053.96,59.94,4267,745.8,36,12166.72,10227.4,85826
71008,PFOA,2013,muscle,,,<0.1,2279,7,3091.73,294053.96,59.94,4267,745.8,36,12166.72,10227.4,85826
71017,PFOA,2013,muscle,,,5.55,2279,7,3091.73,294053.96,59.94,4267,745.8,36,12166.72,10227.4,85826
71026,PFOA,2013,muscle,,,<0.1,2279,7,3091.73,294053.96,59.94,4267,745.8,36,12166.72,10227.4,85826
71035,PFOA,2013,muscle,,,<0.1,2279,7,3091.73,294053.96,59.94,4267,745.8,36,12166.72,10227.4,85826
71044,PFOA,2013,muscle,,,0.19,2279,7,3091.73,294053.96,59.94,4267,745.8,36,12166.72,10227.4,85826
71053,PFOA,2013,muscle,,,0.52,2279,7,3091.73,294053.96,59.94,4267,745.8,36,12166.72,10227.4,85826
71062,PFOA,2013,muscle,,,<0.1,2279,7,3091.73,294053.96,59.94,4267,745.8,36,12166.72,10227.4,85826
10,PFOS,2010,leaf,,,18,7469,0,10172.55,722978,105.05,6527,1938.6,41,15983.62,21387.7,
14,PFOS,2010,leaf,,,1.3,7469,0,10172.55,722978,105.05,6527,1938.6,41,15983.62,21387.7,
25,PFOS,2010,leaf,,,0.79,7469,0,10172.55,722978,105.05,6527,1938.6,41,15983.62,21387.7,
33,PFOS,2010,leaf,,,2.7,7469,0,10172.55,722978,105.05,6527,1938.6,41,15983.62,21387.7,
38,PFOS,2010,leaf,,,1.9,7469,0,10172.55,722978,105.05,6527,1938.6,41,15983.62,21387.7,
44,PFOS,2010,leaf,,,0.85,7469,0,10172.55,722978,105.05,6527,1938.6,41,15983.62,21387.7,
49,PFOS,2010,leaf,,,0.33,7469,0,10172.55,722978,105.05,6527,1938.6,41,15983.62,21387.7,
120,PFOS,2014,stems、leaf,7030,4160,,748,11,3579.11,150713.57,7.89,2811,733.8,25,1736.54,3522.8,57761
121,PFOS,2014,root,71710,6560,,748,11,3579.11,150713.57,7.89,2811,733.8,25,1736.54,3522.8,57761
142,PFOS,2014,stems、leaf,2590,2430,,748,11,3579.11,150713.57,7.89,2811,733.8,25,1736.54,3522.8,57761
143,PFOS,2014,root,1240,2710,,748,11,3579.11,150713.57,7.89,2811,733.8,25,1736.54,3522.8,57761
164,PFOS,2014,stems、leaf,20380,3760,,748,11,3579.11,150713.57,7.89,2811,733.8,25,1736.54,3522.8,57761
165,PFOS,2014,root,64010,6710,,748,11,3579.11,150713.57,7.89,2811,733.8,25,1736.54,3522.8,57761
178,PFOS,2014,whole,3690,1650,,748,11,3579.11,150713.57,7.89,2811,733.8,25,1736.54,3522.8,57761
189,PFOS,2014,whole,18650,3670,,748,11,3579.11,150713.57,7.89,2811,733.8,25,1736.54,3522.8,57761
200,PFOS,2014,whole,11710,5850,,748,11,3579.11,150713.57,7.89,2811,733.8,25,1736.54,3522.8,57761
2699,PFOS,2012,muscle,,,19.9,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2700,PFOS,2012,gill,,,49.4,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2701,PFOS,2012,kidney,,,101,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2702,PFOS,2012,liver,,,201,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2703,PFOS,2012,egg,,,273,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2704,PFOS,2012,muscle,,,44,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2705,PFOS,2012,gill,,,202,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2706,PFOS,2012,egg,,,409,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2707,PFOS,2012,muscle,,,60.3,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2708,PFOS,2012,gill,,,146,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2709,PFOS,2012,liver,,,228,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2710,PFOS,2012,egg,,,316,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2711,PFOS,2012,muscle,,,50.4,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2712,PFOS,2012,gill,,,64,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2713,PFOS,2012,kidney,,,209,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2714,PFOS,2012,liver,,,406,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2715,PFOS,2012,muscle,,,94.9,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2716,PFOS,2012,gill,,,436,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2717,PFOS,2012,egg,,,215,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2718,PFOS,2012,muscle,,,66.5,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2719,PFOS,2012,gill,,,190,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2720,PFOS,2012,kidney,,,268,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2721,PFOS,2012,liver,,,468,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2722,PFOS,2012,muscle,,,39.4,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2723,PFOS,2012,gill,,,205,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2724,PFOS,2012,liver,,,445,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2725,PFOS,2012,egg,,,225,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2726,PFOS,2012,muscle,,,13.4,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2727,PFOS,2012,head,,,26,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2728,PFOS,2012,egg,,,28.1,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2729,PFOS,2012,muscle,,,29.6,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2730,PFOS,2012,head,,,101,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2731,PFOS,2012,egg,,,275,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
6000,PFOS,2013,whole,10.14,0.33,2.72,1258,11,1622.51,142535.47,54.77,2594,349.8,14,5794.47,4775.7,36605
6001,PFOS,2013,muscle ,3.78,0.76,1.39,1258,11,1622.51,142535.47,54.77,2594,349.8,14,5794.47,4775.7,36605
6002,PFOS,2013,liver,10.14,3.44,5.56,1258,11,1622.51,142535.47,54.77,2594,349.8,14,5794.47,4775.7,36605
6003,PFOS,2013,gonad1.23,1.23,0.33,0.62,1258,11,1622.51,142535.47,54.77,2594,349.8,14,5794.47,4775.7,36605
6004,PFOS,2013,whole,10.14,0.33,2.73,2637,14,3407.07,307647.83,81.67,3962,750.7,40,11678.55,10309,58148
6005,PFOS,2013,muscle ,3.78,0.76,1.4,2637,14,3407.07,307647.83,81.67,3962,750.7,40,11678.55,10309,58148
6006,PFOS,2013,liver,10.14,3.44,5.57,2637,14,3407.07,307647.83,81.67,3962,750.7,40,11678.55,10309,58148
